# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database 
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-11-08 07:47:43 EST       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 07229445 Stanley Draper Lake near Oklahoma City, OK
# -----------------------------------------------------------------------------------
#
# Data provided for site 07229445
#            TS   parameter     statistic     Description
#        111413       00054     30800     Reservoir storage, acre-feet (Observation at 08:00 AM)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	111413_00054_30800	111413_00054_30800_cd
USGS	07229445	2001-07-13	84300	A
USGS	07229445	2001-07-14	84200	A
USGS	07229445	2001-07-15	84100	A
USGS	07229445	2001-07-16	84000	A
USGS	07229445	2001-07-17	83900	A
USGS	07229445	2001-07-18	83700	A
USGS	07229445	2001-07-19	83600	A
USGS	07229445	2001-07-20	83500	A
USGS	07229445	2001-07-21	83300	A
USGS	07229445	2001-07-22	83200	A
USGS	07229445	2001-07-23	83100	A
USGS	07229445	2001-07-24	82900	A
USGS	07229445	2001-07-25	82700	A
USGS	07229445	2001-07-26	82500	A
USGS	07229445	2001-07-27	82400	A
USGS	07229445	2001-07-28	82200	A
USGS	07229445	2001-07-29	82600	A
USGS	07229445	2001-07-30	82500	A
USGS	07229445	2001-07-31	82400	A
USGS	07229445	2001-08-01	82300	A
USGS	07229445	2001-08-02	82100	A
USGS	07229445	2001-08-03	82000	A
USGS	07229445	2001-08-04	81800	A
USGS	07229445	2001-08-05	81700	A
USGS	07229445	2001-08-06	81500	A
USGS	07229445	2001-08-07	81400	A
USGS	07229445	2001-08-08	81200	A
USGS	07229445	2001-08-09	81100	A
USGS	07229445	2001-08-10	81000	A
USGS	07229445	2001-08-11	80900	A
USGS	07229445	2001-08-12	80900	A
USGS	07229445	2001-08-13	80900	A
USGS	07229445	2001-08-14	80800	A
USGS	07229445	2001-08-15	80700	A
USGS	07229445	2001-08-16	80600	A
USGS	07229445	2001-08-17	80500	A
USGS	07229445	2001-08-18	80500	A
USGS	07229445	2001-08-19	80400	A
USGS	07229445	2001-08-20	80300	A
USGS	07229445	2001-08-21	80100	A
USGS	07229445	2001-08-22	80000	A
USGS	07229445	2001-08-23	79800	A
USGS	07229445	2001-08-24	79800	A
USGS	07229445	2001-08-25	79600	A
USGS	07229445	2001-08-26	79700	A
USGS	07229445	2001-08-27	79700	A
USGS	07229445	2001-08-28	79700	A
USGS	07229445	2001-08-29	79600	A
USGS	07229445	2001-08-30	79500	A
USGS	07229445	2001-08-31	79500	A
USGS	07229445	2001-09-01	79500	A
USGS	07229445	2001-09-02	79500	A
USGS	07229445	2001-09-03	79400	A
USGS	07229445	2001-09-04	79400	A
USGS	07229445	2001-09-05	79400	A
USGS	07229445	2001-09-06	79500	A
USGS	07229445	2001-09-07	79400	A
USGS	07229445	2001-09-08	79700	A
USGS	07229445	2001-09-09	79500	A
USGS	07229445	2001-09-10	79500	A
USGS	07229445	2001-09-11	79500	A
USGS	07229445	2001-09-12	79500	A
USGS	07229445	2001-09-13	79500	A
USGS	07229445	2001-09-14	79400	A
USGS	07229445	2001-09-15	79400	A
USGS	07229445	2001-09-16	79600	A
USGS	07229445	2001-09-17	79600	A
USGS	07229445	2001-09-18	80200	A
USGS	07229445	2001-09-19	80300	A
USGS	07229445	2001-09-20	80400	A
USGS	07229445	2001-09-21	80400	A
USGS	07229445	2001-09-22	80400	A
USGS	07229445	2001-09-23	80400	A
USGS	07229445	2001-09-24	80200	A
USGS	07229445	2001-09-25	80200	A
USGS	07229445	2001-09-26	80100	A
USGS	07229445	2001-09-27	80100	A
USGS	07229445	2001-09-28	80000	A
USGS	07229445	2001-09-29	80000	A
USGS	07229445	2001-09-30	79900	A
USGS	07229445	2001-10-01	79910	A
USGS	07229445	2001-10-02	79810	A
USGS	07229445	2001-10-03	79750	A
USGS	07229445	2001-10-04	79730	A
USGS	07229445	2001-10-05	79730	A
USGS	07229445	2001-10-06	79570	A
USGS	07229445	2001-10-07	79550	A
USGS	07229445	2001-10-08	79470	A
USGS	07229445	2001-10-09	79420	A
USGS	07229445	2001-10-10	79730	A
USGS	07229445	2001-10-11	79930	A
USGS	07229445	2001-10-12	79880	A
USGS	07229445	2001-10-13	80090	A
USGS	07229445	2001-10-14	80090	A
USGS	07229445	2001-10-15	79990	A
USGS	07229445	2001-10-16	79930	A
USGS	07229445	2001-10-17	79880	A
USGS	07229445	2001-10-18	79830	A
USGS	07229445	2001-10-19	79780	A
USGS	07229445	2001-10-20	79780	A
USGS	07229445	2001-10-21	79750	A
USGS	07229445	2001-10-22	79750	A
USGS	07229445	2001-10-23	79730	A
USGS	07229445	2001-10-24	79730	A
USGS	07229445	2001-10-25	79650	A
USGS	07229445	2001-10-26	79630	A
USGS	07229445	2001-10-27	79500	A
USGS	07229445	2001-10-28	79210	A
USGS	07229445	2001-10-29	79010	A
USGS	07229445	2001-10-30	78780	A
USGS	07229445	2001-10-31	78570	A
USGS	07229445	2001-11-01	78490	A
USGS	07229445	2001-11-02	78470	A
USGS	07229445	2001-11-03	78470	A
USGS	07229445	2001-11-04	78520	A
USGS	07229445	2001-11-05	78520	A
USGS	07229445	2001-11-06	78520	A
USGS	07229445	2001-11-07	78470	A
USGS	07229445	2001-11-08	78470	A
USGS	07229445	2001-11-09	78440	A
USGS	07229445	2001-11-10	78390	A
USGS	07229445	2001-11-11	78390	A
USGS	07229445	2001-11-12	78360	A
USGS	07229445	2001-11-13	78360	A
USGS	07229445	2001-11-14	78360	A
USGS	07229445	2001-11-15	78360	A
USGS	07229445	2001-11-16	78360	A
USGS	07229445	2001-11-17	78360	A
USGS	07229445	2001-11-18	78390	A
USGS	07229445	2001-11-19	78390	A
USGS	07229445	2001-11-20	78360	A
USGS	07229445	2001-11-21	78290	A
USGS	07229445	2001-11-22	78290	A
USGS	07229445	2001-11-23	78260	A
USGS	07229445	2001-11-24	78310	A
USGS	07229445	2001-11-25	78260	A
USGS	07229445	2001-11-26	78240	A
USGS	07229445	2001-11-27	78160	A
USGS	07229445	2001-11-28	78110	A
USGS	07229445	2001-11-29	78160	A
USGS	07229445	2001-11-30	78110	A
USGS	07229445	2001-12-01	78130	A
USGS	07229445	2001-12-02	78160	A
USGS	07229445	2001-12-03	78180	A
USGS	07229445	2001-12-04	78210	A
USGS	07229445	2001-12-05	78260	A
USGS	07229445	2001-12-06	78260	A
USGS	07229445	2001-12-07	78260	A
USGS	07229445	2001-12-08	78260	A
USGS	07229445	2001-12-09	78210	A
USGS	07229445	2001-12-10	78210	A
USGS	07229445	2001-12-11	78180	A
USGS	07229445	2001-12-12	78260	A
USGS	07229445	2001-12-13	78290	A
USGS	07229445	2001-12-14	78390	A
USGS	07229445	2001-12-15	78420	A
USGS	07229445	2001-12-16	78570	A
USGS	07229445	2001-12-17	78800	A
USGS	07229445	2001-12-18	78780	A
USGS	07229445	2001-12-19	78780	A
USGS	07229445	2001-12-20	78720	A
USGS	07229445	2001-12-21	78720	A
USGS	07229445	2001-12-22	78750	A
USGS	07229445	2001-12-23	78780	A
USGS	07229445	2001-12-24	78750	A
USGS	07229445	2001-12-25	78780	A
USGS	07229445	2001-12-26	78780	A
USGS	07229445	2001-12-27	78780	A
USGS	07229445	2001-12-28	78830	A
USGS	07229445	2001-12-29	78780	A
USGS	07229445	2001-12-30	78780	A
USGS	07229445	2001-12-31	78880	A
USGS	07229445	2002-01-01	78880	A
USGS	07229445	2002-01-02	78900	A
USGS	07229445	2002-01-03	78880	A
USGS	07229445	2002-01-04	78880	A
USGS	07229445	2002-01-05	78930	A
USGS	07229445	2002-01-06	78960	A
USGS	07229445	2002-01-07	78930	A
USGS	07229445	2002-01-08	78980	A
USGS	07229445	2002-01-09	79080	A
USGS	07229445	2002-01-10	79080	A
USGS	07229445	2002-01-11	79190	A
USGS	07229445	2002-01-12	79240	A
USGS	07229445	2002-01-13	79260	A
USGS	07229445	2002-01-14	79320	A
USGS	07229445	2002-01-15	79420	A
USGS	07229445	2002-01-16	79450	A
USGS	07229445	2002-01-17	79520	A
USGS	07229445	2002-01-18	79550	A
USGS	07229445	2002-01-19	79650	A
USGS	07229445	2002-01-20	79680	A
USGS	07229445	2002-01-21	79750	A
USGS	07229445	2002-01-22	79830	A
USGS	07229445	2002-01-23	79880	A
USGS	07229445	2002-01-24	80040	A
USGS	07229445	2002-01-25	80060	A
USGS	07229445	2002-01-26	80140	A
USGS	07229445	2002-01-27	80220	A
USGS	07229445	2002-01-28	80220	A
USGS	07229445	2002-01-29	80270	A
USGS	07229445	2002-01-30	80420	A
USGS	07229445	2002-01-31	80910	A
USGS	07229445	2002-02-01	81020	A
USGS	07229445	2002-02-02	81040	A
USGS	07229445	2002-02-03	81140	A
USGS	07229445	2002-02-04	81200	A
USGS	07229445	2002-02-05	81270	A
USGS	07229445	2002-02-06	81430	A
USGS	07229445	2002-02-07	81530	A
USGS	07229445	2002-02-08	81610	A
USGS	07229445	2002-02-09	81660	A
USGS	07229445	2002-02-10	81710	A
USGS	07229445	2002-02-11	81760	A
USGS	07229445	2002-02-12	81790	A
USGS	07229445	2002-02-13	81810	A
USGS	07229445	2002-02-14	81890	A
USGS	07229445	2002-02-15	81970	A
USGS	07229445	2002-02-16	82050	A
USGS	07229445	2002-02-17	82120	A
USGS	07229445	2002-02-18	82170	A
USGS	07229445	2002-02-19	82330	A
USGS	07229445	2002-02-20	82380	A
USGS	07229445	2002-02-21	82430	A
USGS	07229445	2002-02-22	82480	A
USGS	07229445	2002-02-23	82530	A
USGS	07229445	2002-02-24	82610	A
USGS	07229445	2002-02-25	82640	A
USGS	07229445	2002-02-26	82640	A
USGS	07229445	2002-02-27	82660	A
USGS	07229445	2002-02-28	82740	A
USGS	07229445	2002-03-01	82790	A
USGS	07229445	2002-03-02	82970	A
USGS	07229445	2002-03-03	82950	A
USGS	07229445	2002-03-04	82950	A
USGS	07229445	2002-03-05	83000	A
USGS	07229445	2002-03-06	83000	A
USGS	07229445	2002-03-07	83100	A
USGS	07229445	2002-03-08	83230	A
USGS	07229445	2002-03-09	83280	A
USGS	07229445	2002-03-10	83310	A
USGS	07229445	2002-03-11	83360	A
USGS	07229445	2002-03-12	83380	A
USGS	07229445	2002-03-13	83440	A
USGS	07229445	2002-03-14	83490	A
USGS	07229445	2002-03-15	83440	A
USGS	07229445	2002-03-16	83590	A
USGS	07229445	2002-03-17	83620	A
USGS	07229445	2002-03-18	83690	A
USGS	07229445	2002-03-19	84000	A
USGS	07229445	2002-03-20	84160	A
USGS	07229445	2002-03-21	84160	A
USGS	07229445	2002-03-22	84290	A
USGS	07229445	2002-03-23	84310	A
USGS	07229445	2002-03-24	84390	A
USGS	07229445	2002-03-25	84340	A
USGS	07229445	2002-03-26	84540	A
USGS	07229445	2002-03-27	84570	A
USGS	07229445	2002-03-28	84600	A
USGS	07229445	2002-03-29	84720	A
USGS	07229445	2002-03-30	84830	A
USGS	07229445	2002-03-31	84850	A
USGS	07229445	2002-04-01	84930	A
USGS	07229445	2002-04-02	85030	A
USGS	07229445	2002-04-03	84960	A
USGS	07229445	2002-04-04	85010	A
USGS	07229445	2002-04-05	85030	A
USGS	07229445	2002-04-06	85080	A
USGS	07229445	2002-04-07	85340	A
USGS	07229445	2002-04-08	85860	A
USGS	07229445	2002-04-09	85960	A
USGS	07229445	2002-04-10	86010	A
USGS	07229445	2002-04-11	86090	A
USGS	07229445	2002-04-12	86170	A
USGS	07229445	2002-04-13	86240	A
USGS	07229445	2002-04-14	86630	A
USGS	07229445	2002-04-15	86680	A
USGS	07229445	2002-04-16	86760	A
USGS	07229445	2002-04-17	86860	A
USGS	07229445	2002-04-18	86940	A
USGS	07229445	2002-04-19	86990	A
USGS	07229445	2002-04-20	87070	A
USGS	07229445	2002-04-21	87140	A
USGS	07229445	2002-04-22	87170	A
USGS	07229445	2002-04-23	87170	A
USGS	07229445	2002-04-24	87200	A
USGS	07229445	2002-04-25	87220	A
USGS	07229445	2002-04-26	87380	A
USGS	07229445	2002-04-27	87380	A
USGS	07229445	2002-04-28	87480	A
USGS	07229445	2002-04-29	87450	A
USGS	07229445	2002-04-30	87530	A
USGS	07229445	2002-05-01	87560	A
USGS	07229445	2002-05-02	87610	A
USGS	07229445	2002-05-03	87500	A
USGS	07229445	2002-05-04	87560	A
USGS	07229445	2002-05-05	87580	A
USGS	07229445	2002-05-06	87610	A
USGS	07229445	2002-05-07	87660	A
USGS	07229445	2002-05-08	87680	A
USGS	07229445	2002-05-09	87560	A
USGS	07229445	2002-05-10	87630	A
USGS	07229445	2002-05-11	87660	A
USGS	07229445	2002-05-12	87710	A
USGS	07229445	2002-05-13	87760	A
USGS	07229445	2002-05-14	87710	A
USGS	07229445	2002-05-15	87680	A
USGS	07229445	2002-05-16	87630	A
USGS	07229445	2002-05-17	87990	A
USGS	07229445	2002-05-18	87940	A
USGS	07229445	2002-05-19	87920	A
USGS	07229445	2002-05-20	87920	A
USGS	07229445	2002-05-21	87870	A
USGS	07229445	2002-05-22	87840	A
USGS	07229445	2002-05-23	87810	A
USGS	07229445	2002-05-24	87920	A
USGS	07229445	2002-05-25	87970	A
USGS	07229445	2002-05-26	87970	A
USGS	07229445	2002-05-27	88020	A
USGS	07229445	2002-05-28	88020	A
USGS	07229445	2002-05-29	88100	A
USGS	07229445	2002-05-30	88100	A
USGS	07229445	2002-05-31	88100	A
USGS	07229445	2002-06-01	88100	A
USGS	07229445	2002-06-02	88070	A
USGS	07229445	2002-06-03	88070	A
USGS	07229445	2002-06-04	88020	A
USGS	07229445	2002-06-05	88300	A
USGS	07229445	2002-06-06	88300	A
USGS	07229445	2002-06-07	88330	A
USGS	07229445	2002-06-08	88350	A
USGS	07229445	2002-06-09	88460	A
USGS	07229445	2002-06-10	88480	A
USGS	07229445	2002-06-11	88510	A
USGS	07229445	2002-06-12	88530	A
USGS	07229445	2002-06-13	89020	A
USGS	07229445	2002-06-14	89050	A
USGS	07229445	2002-06-15	88950	A
USGS	07229445	2002-06-16	89150	A
USGS	07229445	2002-06-17	89100	A
USGS	07229445	2002-06-18	88970	A
USGS	07229445	2002-06-19	88920	A
USGS	07229445	2002-06-20	88820	A
USGS	07229445	2002-06-21	88720	A
USGS	07229445	2002-06-22	88630	A:e
USGS	07229445	2002-06-23	88550	A:e
USGS	07229445	2002-06-24	88460	A
USGS	07229445	2002-06-25	88350	A
USGS	07229445	2002-06-26	88230	A
USGS	07229445	2002-06-27	88100	A
USGS	07229445	2002-06-28	87990	A
USGS	07229445	2002-06-29	87890	A
USGS	07229445	2002-06-30	87760	A
USGS	07229445	2002-07-01	87610	A
USGS	07229445	2002-07-02	87660	A
USGS	07229445	2002-07-03	87750	A
USGS	07229445	2002-07-04	87840	A:e
USGS	07229445	2002-07-05	87930	A
USGS	07229445	2002-07-06	88020	A
USGS	07229445	2002-07-07	87990	A
USGS	07229445	2002-07-08	87920	A
USGS	07229445	2002-07-09	87870	A
USGS	07229445	2002-07-10	87790	A
USGS	07229445	2002-07-11	87710	A
USGS	07229445	2002-07-12	87610	A
USGS	07229445	2002-07-13	87580	A
USGS	07229445	2002-07-14	87500	A
USGS	07229445	2002-07-15	87430	A
USGS	07229445	2002-07-16	87320	A
USGS	07229445	2002-07-17	87210	A
USGS	07229445	2002-07-18	87100	A
USGS	07229445	2002-07-19	86990	A
USGS	07229445	2002-07-20	86890	A
USGS	07229445	2002-07-21	86730	A
USGS	07229445	2002-07-22	86630	A
USGS	07229445	2002-07-23	86550	A
USGS	07229445	2002-07-24	86460	A
USGS	07229445	2002-07-25	86700	A
USGS	07229445	2002-07-26	86590	A
USGS	07229445	2002-07-27	86470	A
USGS	07229445	2002-07-28	86320	A
USGS	07229445	2002-07-29	86500	A
USGS	07229445	2002-07-30	86420	A
USGS	07229445	2002-07-31	86350	A
USGS	07229445	2002-08-01	86270	A
USGS	07229445	2002-08-02	86190	A
USGS	07229445	2002-08-03	86060	A
USGS	07229445	2002-08-04	85960	A
USGS	07229445	2002-08-05	85880	A
USGS	07229445	2002-08-06	85750	A
USGS	07229445	2002-08-07	85650	A
USGS	07229445	2002-08-08	85520	A
USGS	07229445	2002-08-09	85390	A
USGS	07229445	2002-08-10	85260	A
USGS	07229445	2002-08-11	85160	A
USGS	07229445	2002-08-12	85080	A
USGS	07229445	2002-08-13	84960	A
USGS	07229445	2002-08-14	85110	A
USGS	07229445	2002-08-15	85060	A
USGS	07229445	2002-08-16	85010	A
USGS	07229445	2002-08-17	84900	A
USGS	07229445	2002-08-18	84850	A
USGS	07229445	2002-08-19	84780	A
USGS	07229445	2002-08-20	84650	A
USGS	07229445	2002-08-21	84540	A
USGS	07229445	2002-08-22	84390	A
USGS	07229445	2002-08-23	84290	A
USGS	07229445	2002-08-24	84180	A
USGS	07229445	2002-08-25	84080	A
USGS	07229445	2002-08-26	84080	A
USGS	07229445	2002-08-27	84130	A
USGS	07229445	2002-08-28	84080	A
USGS	07229445	2002-08-29	84030	A
USGS	07229445	2002-08-30	83950	A
USGS	07229445	2002-08-31	83870	A
USGS	07229445	2002-09-01	83850	A
USGS	07229445	2002-09-02	83800	A
USGS	07229445	2002-09-03	83670	A
USGS	07229445	2002-09-04	83590	A
USGS	07229445	2002-09-05	83490	A
USGS	07229445	2002-09-06	83360	A
USGS	07229445	2002-09-07	83260	A
USGS	07229445	2002-09-08	83150	A
USGS	07229445	2002-09-09	83280	A
USGS	07229445	2002-09-10	83280	A
USGS	07229445	2002-09-11	83180	A
USGS	07229445	2002-09-12	83080	A
USGS	07229445	2002-09-13	83000	A
USGS	07229445	2002-09-14	83050	A
USGS	07229445	2002-09-15	83330	A
USGS	07229445	2002-09-16	83260	A
USGS	07229445	2002-09-17	83180	A
USGS	07229445	2002-09-18	83130	A
USGS	07229445	2002-09-19	83330	A
USGS	07229445	2002-09-20	83310	A
USGS	07229445	2002-09-21	83230	A
USGS	07229445	2002-09-22	83230	A
USGS	07229445	2002-09-23	83100	A
USGS	07229445	2002-09-24	83050	A
USGS	07229445	2002-09-25	83000	A
USGS	07229445	2002-09-26	82950	A
USGS	07229445	2002-09-27	82900	A
USGS	07229445	2002-09-28	82840	A
USGS	07229445	2002-09-29	82770	A
USGS	07229445	2002-09-30	82740	A
USGS	07229445	2002-10-01	82660	A
USGS	07229445	2002-10-02	82640	A
USGS	07229445	2002-10-03	82610	A
USGS	07229445	2002-10-04	82560	A
USGS	07229445	2002-10-05	82460	A
USGS	07229445	2002-10-06	82410	A
USGS	07229445	2002-10-07	82350	A
USGS	07229445	2002-10-08	82330	A
USGS	07229445	2002-10-09	82590	A
USGS	07229445	2002-10-10	82590	A
USGS	07229445	2002-10-11	82590	A
USGS	07229445	2002-10-12	82530	A
USGS	07229445	2002-10-13	82480	A
USGS	07229445	2002-10-14	82410	A
USGS	07229445	2002-10-15	82380	A
USGS	07229445	2002-10-16	82280	A
USGS	07229445	2002-10-17	82200	A
USGS	07229445	2002-10-18	82150	A
USGS	07229445	2002-10-19	82230	A
USGS	07229445	2002-10-20	82350	A
USGS	07229445	2002-10-21	82380	A
USGS	07229445	2002-10-22	82380	A
USGS	07229445	2002-10-23	82410	A
USGS	07229445	2002-10-24	82430	A
USGS	07229445	2002-10-25	82840	A
USGS	07229445	2002-10-26	82820	A
USGS	07229445	2002-10-27	82900	A
USGS	07229445	2002-10-28	83020	A
USGS	07229445	2002-10-29	83330	A
USGS	07229445	2002-10-30	83440	A
USGS	07229445	2002-10-31	83460	A
USGS	07229445	2002-11-01	83460	A
USGS	07229445	2002-11-02	83460	A
USGS	07229445	2002-11-03	83640	A
USGS	07229445	2002-11-04	83690	A
USGS	07229445	2002-11-05	83800	A
USGS	07229445	2002-11-06	83820	A
USGS	07229445	2002-11-07	83870	A
USGS	07229445	2002-11-08	83900	A
USGS	07229445	2002-11-09	83980	A
USGS	07229445	2002-11-10	84050	A
USGS	07229445	2002-11-11	84110	A
USGS	07229445	2002-11-12	84160	A
USGS	07229445	2002-11-13	84180	A
USGS	07229445	2002-11-14	84230	A
USGS	07229445	2002-11-15	84310	A
USGS	07229445	2002-11-16	84310	A
USGS	07229445	2002-11-17	84360	A
USGS	07229445	2002-11-18	84440	A
USGS	07229445	2002-11-19	84440	A
USGS	07229445	2002-11-20	84520	A
USGS	07229445	2002-11-21	84570	A
USGS	07229445	2002-11-22	84600	A
USGS	07229445	2002-11-23	84650	A
USGS	07229445	2002-11-24	84700	A
USGS	07229445	2002-11-25	84620	A
USGS	07229445	2002-11-26	84720	A
USGS	07229445	2002-11-27	84780	A
USGS	07229445	2002-11-28	84830	A
USGS	07229445	2002-11-29	84900	A
USGS	07229445	2002-11-30	84960	A
USGS	07229445	2002-12-01	85030	A
USGS	07229445	2002-12-02	85080	A
USGS	07229445	2002-12-03	85110	A
USGS	07229445	2002-12-04	85320	A
USGS	07229445	2002-12-05	85440	A
USGS	07229445	2002-12-06	85500	A
USGS	07229445	2002-12-07	85550	A
USGS	07229445	2002-12-08	85650	A
USGS	07229445	2002-12-09	85730	A
USGS	07229445	2002-12-10	85780	A
USGS	07229445	2002-12-11	85880	A
USGS	07229445	2002-12-12	85960	A
USGS	07229445	2002-12-13	86110	A
USGS	07229445	2002-12-14	86140	A
USGS	07229445	2002-12-15	86220	A
USGS	07229445	2002-12-16	86270	A
USGS	07229445	2002-12-17	86400	A
USGS	07229445	2002-12-18	86420	A
USGS	07229445	2002-12-19	86500	A
USGS	07229445	2002-12-20	86580	A
USGS	07229445	2002-12-21	86630	A
USGS	07229445	2002-12-22	86650	A
USGS	07229445	2002-12-23	86910	A
USGS	07229445	2002-12-24	87170	A
USGS	07229445	2002-12-25	87170	A
USGS	07229445	2002-12-26	87250	A
USGS	07229445	2002-12-27	87350	A
USGS	07229445	2002-12-28	87400	A
USGS	07229445	2002-12-29	87530	A
USGS	07229445	2002-12-30	87580	A
USGS	07229445	2002-12-31	87680	A
USGS	07229445	2003-01-01	87710	A
USGS	07229445	2003-01-02	87790	A
USGS	07229445	2003-01-03	87840	A
USGS	07229445	2003-01-04	87940	A
USGS	07229445	2003-01-05	88020	A
USGS	07229445	2003-01-06	88070	A
USGS	07229445	2003-01-07	88150	A
USGS	07229445	2003-01-08	88230	A
USGS	07229445	2003-01-09	88330	A
USGS	07229445	2003-01-10	88350	A
USGS	07229445	2003-01-11	88410	A
USGS	07229445	2003-01-12	88480	A
USGS	07229445	2003-01-13	88560	A
USGS	07229445	2003-01-14	88640	A
USGS	07229445	2003-01-15	88720	A
USGS	07229445	2003-01-16	88900	A
USGS	07229445	2003-01-17	88790	A
USGS	07229445	2003-01-18	88870	A
USGS	07229445	2003-01-19	88900	A
USGS	07229445	2003-01-20	89000	A
USGS	07229445	2003-01-21	89050	A
USGS	07229445	2003-01-22	89100	A
USGS	07229445	2003-01-23	89100	A
USGS	07229445	2003-01-24	89130	A
USGS	07229445	2003-01-25	89200	A
USGS	07229445	2003-01-26	89180	A
USGS	07229445	2003-01-27	89280	A
USGS	07229445	2003-01-28	89330	A
USGS	07229445	2003-01-29	89410	A
USGS	07229445	2003-01-30	89440	A
USGS	07229445	2003-01-31	89540	A
USGS	07229445	2003-02-01	89620	A
USGS	07229445	2003-02-02	89670	A
USGS	07229445	2003-02-03	89770	A
USGS	07229445	2003-02-04	89800	A
USGS	07229445	2003-02-05	89900	A
USGS	07229445	2003-02-06	89980	A
USGS	07229445	2003-02-07	90110	A
USGS	07229445	2003-02-08	90130	A
USGS	07229445	2003-02-09	90290	A
USGS	07229445	2003-02-10	90390	A
USGS	07229445	2003-02-11	90440	A
USGS	07229445	2003-02-12	90520	A
USGS	07229445	2003-02-13	90620	A
USGS	07229445	2003-02-14	90700	A
USGS	07229445	2003-02-15	90700	A
USGS	07229445	2003-02-16	90800	A
USGS	07229445	2003-02-17	90750	A
USGS	07229445	2003-02-18	90780	A
USGS	07229445	2003-02-19	90780	A
USGS	07229445	2003-02-20	90830	A
USGS	07229445	2003-02-21	90880	A
USGS	07229445	2003-02-22	91060	A
USGS	07229445	2003-02-23	91080	A
USGS	07229445	2003-02-24	91140	A
USGS	07229445	2003-02-25	90900	A
USGS	07229445	2003-02-26	90720	A
USGS	07229445	2003-02-27	90720	A
USGS	07229445	2003-02-28	90720	A
USGS	07229445	2003-03-01	90750	A
USGS	07229445	2003-03-02	90830	A
USGS	07229445	2003-03-03	90850	A
USGS	07229445	2003-03-04	90960	A
USGS	07229445	2003-03-05	91060	A
USGS	07229445	2003-03-06	91110	A
USGS	07229445	2003-03-07	91190	A
USGS	07229445	2003-03-08	91260	A
USGS	07229445	2003-03-09	91340	A
USGS	07229445	2003-03-10	91340	A
USGS	07229445	2003-03-11	91420	A
USGS	07229445	2003-03-12	91520	A
USGS	07229445	2003-03-13	91880	A
USGS	07229445	2003-03-14	91910	A
USGS	07229445	2003-03-15	91960	A
USGS	07229445	2003-03-16	92040	A
USGS	07229445	2003-03-17	92140	A
USGS	07229445	2003-03-18	92270	A
USGS	07229445	2003-03-19	92370	A
USGS	07229445	2003-03-20	92580	A
USGS	07229445	2003-03-21	92580	A
USGS	07229445	2003-03-22	92580	A
USGS	07229445	2003-03-23	92580	A
USGS	07229445	2003-03-24	92490	A
USGS	07229445	2003-03-25	92490	A:e
USGS	07229445	2003-03-26	92330	A:e
USGS	07229445	2003-03-27	92070	A:e
USGS	07229445	2003-03-28	91800	A:e
USGS	07229445	2003-03-29	91540	A:e
USGS	07229445	2003-03-30	91240	A:e
USGS	07229445	2003-03-31	91080	A:e
USGS	07229445	2003-04-01	91030	A:e
USGS	07229445	2003-04-02	91030	A
USGS	07229445	2003-04-03	91030	A
USGS	07229445	2003-04-04	91030	A
USGS	07229445	2003-04-05	91030	A
USGS	07229445	2003-04-06	91290	A
USGS	07229445	2003-04-07	91290	A
USGS	07229445	2003-04-08	91290	A
USGS	07229445	2003-04-09	91290	A
USGS	07229445	2003-04-10	91290	A
USGS	07229445	2003-04-11	91030	A
USGS	07229445	2003-04-12	91030	A
USGS	07229445	2003-04-13	90920	A
USGS	07229445	2003-04-14	90770	A
USGS	07229445	2003-04-15	90770	A
USGS	07229445	2003-04-16	90770	A
USGS	07229445	2003-04-17	90520	A
USGS	07229445	2003-04-18	90540	A
USGS	07229445	2003-04-19	90590	A
USGS	07229445	2003-04-20	90520	A
USGS	07229445	2003-04-21	90410	A
USGS	07229445	2003-04-22	90290	A
USGS	07229445	2003-04-23	90180	A
USGS	07229445	2003-04-24	90110	A
USGS	07229445	2003-04-25	90030	A
USGS	07229445	2003-04-26	89870	A
USGS	07229445	2003-04-27	89770	A
USGS	07229445	2003-04-28	89690	A
USGS	07229445	2003-04-29	89590	A
USGS	07229445	2003-04-30	89490	A
USGS	07229445	2003-05-01	89410	A
USGS	07229445	2003-05-02	89280	A
USGS	07229445	2003-05-03	89200	A
USGS	07229445	2003-05-04	89100	A
USGS	07229445	2003-05-05	88950	A
USGS	07229445	2003-05-06	88770	A
USGS	07229445	2003-05-07	88660	A
USGS	07229445	2003-05-08	88480	A
USGS	07229445	2003-05-09	88380	A
USGS	07229445	2003-05-10	88330	A
USGS	07229445	2003-05-11	88410	A
USGS	07229445	2003-05-12	88350	A
USGS	07229445	2003-05-13	88250	A
USGS	07229445	2003-05-14	88230	A
USGS	07229445	2003-05-15	88230	A
USGS	07229445	2003-05-16	88250	A
USGS	07229445	2003-05-17	88300	A
USGS	07229445	2003-05-18	88280	A
