# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database 
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2025-03-23 17:34:41 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08109900 Somerville Lk nr Somerville, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08109900
#            TS   parameter     statistic     Description
#        135358       62614     00001     Lake or reservoir water surface elevation above NGVD 1929, feet (Maximum)
#        135359       62614     00002     Lake or reservoir water surface elevation above NGVD 1929, feet (Minimum)
#        135360       62614     00003     Lake or reservoir water surface elevation above NGVD 1929, feet (Mean)
#        135361       62614     32400     Lake or reservoir water surface elevation above NGVD 1929, feet (Observation at midnight)
#        135362       00054     00001     Reservoir storage, acre-feet (Maximum)
#        135363       00054     00002     Reservoir storage, acre-feet (Minimum)
#        135364       00054     00003     Reservoir storage, acre-feet (Mean)
#        135365       00054     32400     Reservoir storage, acre-feet (Observation at midnight)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	135358_62614_00001	135358_62614_00001_cd	135359_62614_00002	135359_62614_00002_cd	135360_62614_00003	135360_62614_00003_cd	135361_62614_32400	135361_62614_32400_cd	135362_00054_00001	135362_00054_00001_cd	135363_00054_00002	135363_00054_00002_cd	135364_00054_00003	135364_00054_00003_cd	135365_00054_32400	135365_00054_32400_cd
USGS	08109900	1997-07-05							237.91	A							154600	A
USGS	08109900	1997-07-06							237.91	A							154400	A
USGS	08109900	1997-07-07							237.89	A							154300	A
USGS	08109900	1997-07-08							237.88	A							154100	A
USGS	08109900	1997-07-09							237.86	A							153900	A
USGS	08109900	1997-07-10							237.84	A							153700	A
USGS	08109900	1997-07-11							237.82	A							153500	A
USGS	08109900	1997-07-12							237.80	A							153200	A
USGS	08109900	1997-07-13							237.79	A							153100	A
USGS	08109900	1997-07-14							237.75	A							152700	A
USGS	08109900	1997-07-15							237.74	A							152700	A
USGS	08109900	1997-07-16							237.74	A							152600	A
USGS	08109900	1997-07-17							237.72	A							152300	A
USGS	08109900	1997-07-18							237.70	A							152100	A
USGS	08109900	1997-07-19							237.68	A							151900	A
USGS	08109900	1997-07-20							237.66	A							151500	A
USGS	08109900	1997-07-21							237.65	A							151400	A
USGS	08109900	1997-07-22							237.64	A							151300	A
USGS	08109900	1997-07-23							237.61	A							151100	A
USGS	08109900	1997-07-24							237.58	A							150800	A
USGS	08109900	1997-07-25							237.56	A							150500	A
USGS	08109900	1997-07-26							237.55	A							150300	A
USGS	08109900	1997-07-27							237.52	A							150100	A
USGS	08109900	1997-07-28							237.51	A							149900	A
USGS	08109900	1997-07-29							237.49	A							149600	A
USGS	08109900	1997-07-30							237.54	A							150300	A
USGS	08109900	1997-07-31							237.52	A							150100	A
USGS	08109900	1997-08-01							237.51	A							149900	A
USGS	08109900	1997-08-02							237.72	A							152300	A
USGS	08109900	1997-08-03							237.71	A							152300	A
USGS	08109900	1997-08-04							237.70	A							152100	A
USGS	08109900	1997-08-05							237.68	A							151900	A
USGS	08109900	1997-08-06							237.66	A							151700	A
USGS	08109900	1997-08-07							237.68	A							151900	A
USGS	08109900	1997-08-08							237.76	A							152800	A
USGS	08109900	1997-08-09							237.76	A							152800	A
USGS	08109900	1997-08-10							237.75	A							152700	A
USGS	08109900	1997-08-11							237.74	A							152400	A
USGS	08109900	1997-08-12							237.72	A							152300	A
USGS	08109900	1997-08-13							237.71	A							152200	A
USGS	08109900	1997-08-14							237.68	A							152000	A
USGS	08109900	1997-08-15							237.64	A							151500	A
USGS	08109900	1997-08-16							237.62	A							151300	A
USGS	08109900	1997-08-17							237.61	A							151100	A
USGS	08109900	1997-08-18							237.59	A							150900	A
USGS	08109900	1997-08-19							237.58	A							150600	A
USGS	08109900	1997-08-20							237.56	A							150400	A
USGS	08109900	1997-08-21							237.52	A							150200	A
USGS	08109900	1997-08-22							237.49	A							149900	A
USGS	08109900	1997-08-23							237.53	A							150100	A
USGS	08109900	1997-08-24							237.50	A							149900	A
USGS	08109900	1997-08-25							237.48	A							149600	A
USGS	08109900	1997-08-26							237.46	A							149400	A
USGS	08109900	1997-08-27							237.44	A							149200	A
USGS	08109900	1997-08-28							237.42	A							149000	A
USGS	08109900	1997-08-29							237.41	A							148900	A
USGS	08109900	1997-08-30							237.39	A							148500	A
USGS	08109900	1997-08-31							237.37	A							148400	A
USGS	08109900	1997-09-01							237.35	A							148200	A
USGS	08109900	1997-09-02							237.34	A							148200	A
USGS	08109900	1997-09-03							237.38	A							148500	A
USGS	08109900	1997-09-04							237.34	A							148100	A
USGS	08109900	1997-09-05							237.32	A							147900	A
USGS	08109900	1997-09-06							237.31	A							147800	A
USGS	08109900	1997-09-07							237.29	A							147600	A
USGS	08109900	1997-09-08							237.28	A							147400	A
USGS	08109900	1997-09-09							237.30	A							147600	A
USGS	08109900	1997-09-10							237.24	A							147000	A
USGS	08109900	1997-09-11							237.22	A							146800	A
USGS	08109900	1997-09-12							237.19	A							146600	A
USGS	08109900	1997-09-13							237.18	A							146400	A
USGS	08109900	1997-09-14							237.17	A							146300	A
USGS	08109900	1997-09-15							237.17	A							146100	A
USGS	08109900	1997-09-16							237.15	A							145900	A
USGS	08109900	1997-09-17							237.13	A							145800	A
USGS	08109900	1997-09-18							237.12	A							145600	A
USGS	08109900	1997-09-19							237.09	A							145400	A
USGS	08109900	1997-09-20							237.07	A							145200	A
USGS	08109900	1997-09-21							237.04	A							145000	A
USGS	08109900	1997-09-22							237.10	A							145500	A
USGS	08109900	1997-09-23							237.35	A							148200	A
USGS	08109900	1997-09-24							237.34	A							148100	A
USGS	08109900	1997-09-25							237.30	A							147800	A
USGS	08109900	1997-09-26							237.30	A							147700	A
USGS	08109900	1997-09-27							237.29	A							147600	A
USGS	08109900	1997-09-28							237.28	A							147400	A
USGS	08109900	1997-09-29							237.26	A							147200	A
USGS	08109900	1997-09-30							237.26	A							147100	A
USGS	08109900	1997-10-01							237.27	A							147000	A
USGS	08109900	1997-10-02							237.26	A							146900	A
USGS	08109900	1997-10-03							237.23	A							146700	A
USGS	08109900	1997-10-04							237.23	A							146600	A
USGS	08109900	1997-10-05							237.29	A							147200	A
USGS	08109900	1997-10-06							237.33	A							147700	A
USGS	08109900	1997-10-07							237.50	A							149500	A
USGS	08109900	1997-10-08							237.94	A							154500	A
USGS	08109900	1997-10-09							238.03	A							155600	A
USGS	08109900	1997-10-10							238.07	A							156000	A
USGS	08109900	1997-10-11							238.27	A							158300	A
USGS	08109900	1997-10-12							238.34	A							159300	A
USGS	08109900	1997-10-13							239.09	A							167900	A
USGS	08109900	1997-10-14							239.24	A							169800	A
USGS	08109900	1997-10-15							239.21	A							169400	A
USGS	08109900	1997-10-16							239.11	A							168200	A
USGS	08109900	1997-10-17							239.00	A							167000	A
USGS	08109900	1997-10-18							238.90	A							165600	A
USGS	08109900	1997-10-19							238.78	A							164100	A
USGS	08109900	1997-10-20							238.65	A							162700	A
USGS	08109900	1997-10-21							238.55	A							161400	A
USGS	08109900	1997-10-22							238.41	A							159800	A
USGS	08109900	1997-10-23							238.32	A							159000	A
USGS	08109900	1997-10-24							238.22	A							157700	A
USGS	08109900	1997-10-25							238.17	A							157100	A
USGS	08109900	1997-10-26							238.08	A							156100	A
USGS	08109900	1997-10-27							238.03	A							155400	A
USGS	08109900	1997-10-28							238.01	A							155300	A
USGS	08109900	1997-10-29							238.01	A							155300	A
USGS	08109900	1997-10-30							238.02	A							155500	A
USGS	08109900	1997-10-31							238.05	A							155600	A
USGS	08109900	1997-11-01							238.01	A							155400	A
USGS	08109900	1997-11-02							238.00	A							155200	A
USGS	08109900	1997-11-03							237.99	A							155100	A
USGS	08109900	1997-11-04							237.98	A							154900	A
USGS	08109900	1997-11-05							237.98	A							154900	A
USGS	08109900	1997-11-06							237.95	A							154600	A
USGS	08109900	1997-11-07							237.94	A							154500	A
USGS	08109900	1997-11-08							237.93	A							154400	A
USGS	08109900	1997-11-09							237.96	A							154700	A
USGS	08109900	1997-11-10							238.01	A							155300	A
USGS	08109900	1997-11-11							238.02	A							155500	A
USGS	08109900	1997-11-12							238.20	A							157200	A
USGS	08109900	1997-11-13							238.26	A							158100	A
USGS	08109900	1997-11-14							238.26	A							158200	A
USGS	08109900	1997-11-15							238.25	A							158100	A
USGS	08109900	1997-11-16							238.22	A							157700	A
USGS	08109900	1997-11-17							238.19	A							157400	A
USGS	08109900	1997-11-18							238.17	A							157100	A
USGS	08109900	1997-11-19							238.15	A							156900	A
USGS	08109900	1997-11-20							238.13	A							156700	A
USGS	08109900	1997-11-21							238.11	A							156400	A
USGS	08109900	1997-11-22							238.08	A							156100	A
USGS	08109900	1997-11-23							238.05	A							155700	A
USGS	08109900	1997-11-24							238.04	A							155600	A
USGS	08109900	1997-11-25							238.05	A							155700	A
USGS	08109900	1997-11-26							238.06	A							155900	A
USGS	08109900	1997-11-27							238.07	A							155900	A
USGS	08109900	1997-11-28							238.53	A							161200	A
USGS	08109900	1997-11-29							238.69	A							163100	A
USGS	08109900	1997-11-30							238.69	A							163200	A
USGS	08109900	1997-12-01							238.65	A							162700	A
USGS	08109900	1997-12-02							238.56	A							161800	A
USGS	08109900	1997-12-03							238.56	A							161700	A
USGS	08109900	1997-12-04							238.47	A							160500	A
USGS	08109900	1997-12-05							238.39	A							159700	A
USGS	08109900	1997-12-06							238.33	A							159000	A
USGS	08109900	1997-12-07							238.31	A							158900	A
USGS	08109900	1997-12-08							238.28	A							158400	A
USGS	08109900	1997-12-09							238.22	A							157800	A
USGS	08109900	1997-12-10							238.16	A							157000	A
USGS	08109900	1997-12-11							238.09	A							156200	A
USGS	08109900	1997-12-12							238.05	A							155700	A
USGS	08109900	1997-12-13							238.05	A							155700	A
USGS	08109900	1997-12-14							238.04	A							155700	A
USGS	08109900	1997-12-15							238.05	A							155700	A
USGS	08109900	1997-12-16							238.05	A							155900	A
USGS	08109900	1997-12-17							238.05	A							155700	A
USGS	08109900	1997-12-18							238.05	A							155700	A
USGS	08109900	1997-12-19							238.06	A							155900	A
USGS	08109900	1997-12-20							238.16	A							156800	A
USGS	08109900	1997-12-21							238.10	A							156400	A
USGS	08109900	1997-12-22							238.10	A							156300	A
USGS	08109900	1997-12-23							238.24	A							158100	A
USGS	08109900	1997-12-24							238.49	A							160700	A
USGS	08109900	1997-12-25							238.60	A							162100	A
USGS	08109900	1997-12-26							238.69	A							163200	A
USGS	08109900	1997-12-27							238.67	A							163000	A
USGS	08109900	1997-12-28							238.62	A							162600	A
USGS	08109900	1997-12-29							238.52	A							161200	A
USGS	08109900	1997-12-30							238.43	A							160100	A
USGS	08109900	1997-12-31							238.36	A							159300	A
USGS	08109900	1998-01-01							238.32	A							158900	A
USGS	08109900	1998-01-02							238.27	A							158400	A
USGS	08109900	1998-01-03							238.23	A							157800	A
USGS	08109900	1998-01-04							238.19	A							157500	A
USGS	08109900	1998-01-05							238.17	A							157000	A
USGS	08109900	1998-01-06							238.67	A							163000	A
USGS	08109900	1998-01-07							239.72	A							175700	A
USGS	08109900	1998-01-08							240.32	A							183000	A
USGS	08109900	1998-01-09							240.57	A							186300	A
USGS	08109900	1998-01-10							240.60	A							186700	A
USGS	08109900	1998-01-11							240.59	A							186800	A
USGS	08109900	1998-01-12							240.75	A							188600	A
USGS	08109900	1998-01-13							240.69	A							187900	A
USGS	08109900	1998-01-14							240.53	A							185900	A
USGS	08109900	1998-01-15							240.35	A							183500	A
USGS	08109900	1998-01-16							240.18	A							181200	A
USGS	08109900	1998-01-17							239.99	A							178900	A
USGS	08109900	1998-01-18							239.80	A							176700	A
USGS	08109900	1998-01-19							239.61	A							174100	A
USGS	08109900	1998-01-20							239.40	A							171700	A
USGS	08109900	1998-01-21							239.34	A							170800	A
USGS	08109900	1998-01-22							239.17	A							168900	A
USGS	08109900	1998-01-23							239.04	A							167300	A
USGS	08109900	1998-01-24							238.86	A							165200	A
USGS	08109900	1998-01-25							238.67	A							163100	A
USGS	08109900	1998-01-26							238.48	A							160700	A
USGS	08109900	1998-01-27							238.32	A							158900	A
USGS	08109900	1998-01-28							238.19	A							157400	A
USGS	08109900	1998-01-29							238.10	A							156300	A
USGS	08109900	1998-01-30							238.09	A							156200	A
USGS	08109900	1998-01-31							238.13	A							156400	A
USGS	08109900	1998-02-01							238.09	A							156200	A
USGS	08109900	1998-02-02							238.09	A							156200	A
USGS	08109900	1998-02-03							238.09	A							156100	A
USGS	08109900	1998-02-04							238.08	A							156000	A
USGS	08109900	1998-02-05							238.05	A							156000	A
USGS	08109900	1998-02-06							238.07	A							155900	A
USGS	08109900	1998-02-07							238.03	A							155500	A
USGS	08109900	1998-02-08							238.02	A							155400	A
USGS	08109900	1998-02-09							238.03	A							155500	A
USGS	08109900	1998-02-10							238.95	A							166400	A
USGS	08109900	1998-02-11							239.55	A							173400	A
USGS	08109900	1998-02-12							239.72	A							175900	A
USGS	08109900	1998-02-13							239.75	A							176000	A
USGS	08109900	1998-02-14							239.70	A							175400	A
USGS	08109900	1998-02-15							239.66	A							174800	A
USGS	08109900	1998-02-16							239.67	A							175100	A
USGS	08109900	1998-02-17							239.65	A							174600	A
USGS	08109900	1998-02-18							239.49	A							173200	A
USGS	08109900	1998-02-19							239.38	A							171300	A
USGS	08109900	1998-02-20							239.17	A							169000	A
USGS	08109900	1998-02-21							239.22	A							169600	A
USGS	08109900	1998-02-22							239.54	A							173300	A
USGS	08109900	1998-02-23							239.64	A							174500	A
USGS	08109900	1998-02-24							239.60	A							174300	A
USGS	08109900	1998-02-25							239.69	A							174300	A
USGS	08109900	1998-02-26							240.36	A							183600	A
USGS	08109900	1998-02-27							240.77	A							188800	A
USGS	08109900	1998-02-28							240.89	A							190400	A
USGS	08109900	1998-03-01							240.80	A							189300	A
USGS	08109900	1998-03-02							240.65	A							187600	A
USGS	08109900	1998-03-03							240.52	A							185700	A
USGS	08109900	1998-03-04							240.38	A							183900	A
USGS	08109900	1998-03-05							240.25	A							182200	A
USGS	08109900	1998-03-06							240.10	A							180400	A
USGS	08109900	1998-03-07							240.00	A							179400	A
USGS	08109900	1998-03-08							239.81	A							176700	A
USGS	08109900	1998-03-09							239.59	A							174100	A
USGS	08109900	1998-03-10							239.39	A							171700	A
USGS	08109900	1998-03-11							239.20	A							169300	A
USGS	08109900	1998-03-12							239.00	A							167000	A
USGS	08109900	1998-03-13							238.82	A							164700	A
USGS	08109900	1998-03-14							238.67	A							163100	A
USGS	08109900	1998-03-15							238.49	A							161000	A
USGS	08109900	1998-03-16							238.91	A							165900	A
USGS	08109900	1998-03-17							239.18	A							169000	A
USGS	08109900	1998-03-18							239.33	A							170800	A
USGS	08109900	1998-03-19							239.35	A							171000	A
USGS	08109900	1998-03-20							239.27	A							170000	A
USGS	08109900	1998-03-21							239.11	A							168200	A
USGS	08109900	1998-03-22							238.96	A							166400	A
USGS	08109900	1998-03-23							238.80	A							164500	A
USGS	08109900	1998-03-24							238.63	A							162600	A
USGS	08109900	1998-03-25							238.47	A							160700	A
USGS	08109900	1998-03-26							238.30	A							158700	A
USGS	08109900	1998-03-27							238.24	A							157800	A
USGS	08109900	1998-03-28							238.18	A							157100	A
USGS	08109900	1998-03-29							238.12	A							156500	A
USGS	08109900	1998-03-30							238.07	A							156700	A
USGS	08109900	1998-03-31							238.05	A							155700	A
USGS	08109900	1998-04-01							238.03	A							155500	A
USGS	08109900	1998-04-02							238.03	A							155600	A
USGS	08109900	1998-04-03							238.03	A							155400	A
USGS	08109900	1998-04-04							238.01	A							155300	A
USGS	08109900	1998-04-05							238.01	A							155300	A
USGS	08109900	1998-04-06							238.00	A							155300	A
USGS	08109900	1998-04-07							238.01	A							155300	A
USGS	08109900	1998-04-08							238.03	A							155500	A
USGS	08109900	1998-04-09							238.02	A							155400	A
USGS	08109900	1998-04-10							238.02	A							155300	A
USGS	08109900	1998-04-11							237.99	A							155100	A
USGS	08109900	1998-04-12							237.97	A							154900	A
USGS	08109900	1998-04-13							237.99	A							155100	A
USGS	08109900	1998-04-14							237.99	A							155100	A
USGS	08109900	1998-04-15							238.00	A							155200	A
USGS	08109900	1998-04-16							237.98	A							154900	A
USGS	08109900	1998-04-17							237.93	A							154800	A
USGS	08109900	1998-04-18							237.95	A							154600	A
USGS	08109900	1998-04-19							237.95	A							154500	A
USGS	08109900	1998-04-20							237.94	A							154500	A
USGS	08109900	1998-04-21							237.93	A							154500	A
USGS	08109900	1998-04-22							237.93	A							154400	A
USGS	08109900	1998-04-23							237.91	A							154100	A
USGS	08109900	1998-04-24							237.89	A							154000	A
USGS	08109900	1998-04-25							237.89	A							153900	A
USGS	08109900	1998-04-26							237.90	A							154100	A
USGS	08109900	1998-04-27							237.91	A							154100	A
USGS	08109900	1998-04-28							237.88	A							153900	A
USGS	08109900	1998-04-29							237.88	A							153800	A
USGS	08109900	1998-04-30							237.89	A							153900	A
USGS	08109900	1998-05-01							237.89	A							154000	A
USGS	08109900	1998-05-02							237.88	A							153800	A
USGS	08109900	1998-05-03							237.87	A							153700	A
USGS	08109900	1998-05-04							237.86	A							153700	A
USGS	08109900	1998-05-05							237.88	A							153700	A
USGS	08109900	1998-05-06							237.88	A							153800	A
USGS	08109900	1998-05-07							237.87	A							153700	A
USGS	08109900	1998-05-08							237.85	A							153600	A
USGS	08109900	1998-05-09							237.84	A							153500	A
USGS	08109900	1998-05-10							237.82	A							153100	A
USGS	08109900	1998-05-11							237.82	A							153100	A
USGS	08109900	1998-05-12							237.80	A							152900	A
USGS	08109900	1998-05-13							237.79	A							152800	A
USGS	08109900	1998-05-14							237.78	A							152700	A
USGS	08109900	1998-05-15							237.79	A							152800	A
USGS	08109900	1998-05-16							237.79	A							152800	A
USGS	08109900	1998-05-17							237.79	A							152700	A
USGS	08109900	1998-05-18							237.77	A							152600	A
USGS	08109900	1998-05-19							237.75	A							152300	A
USGS	08109900	1998-05-20							237.74	A							152200	A
USGS	08109900	1998-05-21							237.72	A							152200	A
USGS	08109900	1998-05-22							237.69	A							151800	A
USGS	08109900	1998-05-23							237.68	A							151500	A
USGS	08109900	1998-05-24							237.65	A							151200	A
USGS	08109900	1998-05-25							237.61	A							151000	A
USGS	08109900	1998-05-26							237.60	A							150800	A
USGS	08109900	1998-05-27							237.62	A							150800	A
USGS	08109900	1998-05-28							237.59	A							150500	A
USGS	08109900	1998-05-29							237.57	A							150300	A
USGS	08109900	1998-05-30							237.56	A							150100	A
USGS	08109900	1998-05-31							237.53	A							149900	A
USGS	08109900	1998-06-01							237.51	A							149500	A
USGS	08109900	1998-06-02							237.44	A							148900	A
USGS	08109900	1998-06-03							237.37	A							148200	A
USGS	08109900	1998-06-04							237.32	A							147600	A
USGS	08109900	1998-06-05							237.27	A							147200	A
USGS	08109900	1998-06-06							237.18	A							146100	A
USGS	08109900	1998-06-07							237.13	A							145500	A
USGS	08109900	1998-06-08							237.08	A							145000	A
USGS	08109900	1998-06-09							237.02	A							144300	A
USGS	08109900	1998-06-10							236.95	A							143700	A
