# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database 
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-12-30 09:17:43 EST       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08064550 Richland-Chambers Res nr Kerens, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08064550
#            TS   parameter     statistic     Description
#        133900       00054     00001     Reservoir storage, acre-feet (Maximum)
#        133901       00054     00002     Reservoir storage, acre-feet (Minimum)
#        133902       00054     00003     Reservoir storage, acre-feet (Mean)
#        133903       00054     32400     Reservoir storage, acre-feet (Observation at midnight)
#        133904       62614     00001     Lake or reservoir water surface elevation above NGVD 1929, feet (Maximum)
#        133905       62614     00002     Lake or reservoir water surface elevation above NGVD 1929, feet (Minimum)
#        133906       62614     00003     Lake or reservoir water surface elevation above NGVD 1929, feet (Mean)
#        133907       62614     32400     Lake or reservoir water surface elevation above NGVD 1929, feet (Observation at midnight)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	133900_00054_00001	133900_00054_00001_cd	133901_00054_00002	133901_00054_00002_cd	133902_00054_00003	133902_00054_00003_cd	133904_62614_00001	133904_62614_00001_cd	133905_62614_00002	133905_62614_00002_cd	133906_62614_00003	133906_62614_00003_cd
USGS	08064550	2011-09-05	863000	A	860700	A	861700	A	308.77	A	308.71	A	308.74	A
USGS	08064550	2011-09-06	860700	A	859500	A	860400	A	308.71	A	308.68	A	308.70	A
USGS	08064550	2011-09-07	859900	A	858000	A	859100	A	308.69	A	308.64	A	308.67	A
USGS	08064550	2011-09-08	858000	A	856400	A	856800	A	308.64	A	308.60	A	308.61	A
USGS	08064550	2011-09-09	856400	A	854100	A	855300	A	308.60	A	308.54	A	308.57	A
USGS	08064550	2011-09-10	854500	A	853700	A	854100	A	308.55	A	308.53	A	308.54	A
USGS	08064550	2011-09-11	853700	A	851400	A	852400	A	308.53	A	308.47	A	308.50	A
USGS	08064550	2011-09-12	851400	A	850200	A	850900	A	308.47	A	308.44	A	308.46	A
USGS	08064550	2011-09-13	850600	A	849100	A	849700	A	308.45	A	308.41	A	308.43	A
USGS	08064550	2011-09-14	849500	A	845600	A	848000	A	308.42	A	308.32	A	308.38	A
USGS	08064550	2011-09-15	847500	A	844800	A	846000	A	308.37	A	308.30	A	308.33	A
USGS	08064550	2011-09-16	845200	A	844000	A	844600	A	308.31	A	308.28	A	308.29	A
USGS	08064550	2011-09-17	844400	A	842500	A	843700	A	308.29	A	308.24	A	308.27	A
USGS	08064550	2011-09-18	843300	A	839400	A	842500	A	308.26	A	308.16	A	308.24	A
USGS	08064550	2011-09-19	847900	A	841300	A	843800	A	308.38	A	308.21	A	308.27	A
USGS	08064550	2011-09-20	842900	A	841700	A	842300	A	308.25	A	308.22	A	308.23	A
USGS	08064550	2011-09-21	841700	A	840200	A	840900	A	308.22	A	308.18	A	308.20	A
USGS	08064550	2011-09-22	841000	A	837100	A	839500	A	308.20	A	308.10	A	308.16	A
USGS	08064550	2011-09-23	839000	A	837500	A	837900	A	308.15	A	308.11	A	308.12	A
USGS	08064550	2011-09-24	837500	A	835900	A	836800	A	308.11	A	308.07	A	308.09	A
USGS	08064550	2011-09-25	837100	A	832800	A	835200	A	308.10	A	307.99	A	308.05	A
USGS	08064550	2011-09-26	836300	A	832100	A	832900	A	308.08	A	307.97	A	307.99	A
USGS	08064550	2011-09-27	836300	A	831700	A	832500	A	308.08	A	307.96	A	307.98	A
USGS	08064550	2011-09-28	832100	A	830500	A	831200	A	307.97	A	307.93	A	307.95	A
USGS	08064550	2011-09-29	831700	A	829800	A	830200	A	307.96	A	307.91	A	307.92	A
USGS	08064550	2011-09-30	830900	A	825900	A	827800	A	307.94	A	307.81	A	307.86	A
USGS	08064550	2011-10-01	827000	A	825500	A	826200	A	307.84	A	307.80	A	307.82	A
USGS	08064550	2011-10-02	825500	A	823600	A	824500	A	307.80	A	307.75	A	307.77	A
USGS	08064550	2011-10-03	824000	A	822000	A	822800	A	307.76	A	307.71	A	307.73	A
USGS	08064550	2011-10-04	822400	A	820900	A	821500	A	307.72	A	307.68	A	307.70	A
USGS	08064550	2011-10-05	821300	A	819300	A	820200	A	307.69	A	307.64	A	307.66	A
USGS	08064550	2011-10-06	819700	A	817800	A	818700	A	307.65	A	307.60	A	307.63	A
USGS	08064550	2011-10-07	818500	A	816200	A	817200	A	307.62	A	307.56	A	307.59	A
USGS	08064550	2011-10-08	817000	A	814700	A	815800	A	307.58	A	307.52	A	307.55	A
USGS	08064550	2011-10-09	816200	A	813500	A	814700	A	307.56	A	307.49	A	307.52	A
USGS	08064550	2011-10-10	815100	A	813500	A	814200	A	307.53	A	307.49	A	307.51	A
USGS	08064550	2011-10-11	813500	A	812800	A	813200	A	307.49	A	307.47	A	307.48	A
USGS	08064550	2011-10-12	817400	A	811200	A	814300	A	307.59	A	307.43	A	307.51	A
USGS	08064550	2011-10-13	815800	A	813500	A	814600	A	307.55	A	307.49	A	307.52	A
USGS	08064550	2011-10-14	813900	A	812800	A	813200	A	307.50	A	307.47	A	307.48	A
USGS	08064550	2011-10-15	813100	A	811600	A	812000	A	307.48	A	307.44	A	307.45	A
USGS	08064550	2011-10-16	812000	A	810800	A	811100	A	307.45	A	307.42	A	307.43	A
USGS	08064550	2011-10-17	811200	A	807700	A	810300	A	307.43	A	307.34	A	307.41	A
USGS	08064550	2011-10-18	811600	A	807000	A	808500	A	307.44	A	307.32	A	307.36	A
USGS	08064550	2011-10-19	807300	A	804300	A	806200	A	307.33	A	307.25	A	307.30	A
USGS	08064550	2011-10-20	805000	A	804300	A	804800	A	307.27	A	307.25	A	307.26	A
USGS	08064550	2011-10-21	804300	A	803100	A	803600	A	307.25	A	307.22	A	307.23	A
USGS	08064550	2011-10-22	803100	A	803100	A	803100	A	307.22	A	307.22	A	307.22	A
USGS	08064550	2011-10-23	807700	A	799200	A	804000	A	307.34	A	307.12	A	307.24	A
USGS	08064550	2011-10-24	804300	A	803100	A	803600	A	307.25	A	307.22	A	307.23	A
USGS	08064550	2011-10-25	803100	A	802300	A	802700	A	307.22	A	307.20	A	307.21	A
USGS	08064550	2011-10-26	802300	A	801500	A	801800	A	307.20	A	307.18	A	307.19	A
USGS	08064550	2011-10-27	801500	A	797700	A	799400	A	307.18	A	307.08	A	307.12	A
USGS	08064550	2011-10-28	798100	A	797700	A	797900	A	307.09	A	307.08	A	307.09	A
USGS	08064550	2011-10-29	797700	A	797700	A	797700	A	307.08	A	307.08	A	307.08	A
USGS	08064550	2011-10-30	797700	A	795400	A	796200	A	307.08	A	307.02	A	307.04	A
USGS	08064550	2011-10-31	795400	A	794600	A	795000	A	307.02	A	307.00	A	307.01	A
USGS	08064550	2011-11-01	794600	A	793300	A	793600	A	307.00	A	306.96	A	306.97	A
USGS	08064550	2011-11-02	793600	A	788300	A	792400	A	306.97	A	306.81	A	306.93	A
USGS	08064550	2011-11-03	791300	A	788900	A	789900	A	306.90	A	306.83	A	306.86	A
USGS	08064550	2011-11-04	789300	A	788600	A	788900	A	306.84	A	306.82	A	306.83	A
USGS	08064550	2011-11-05	788600	A	787300	A	788000	A	306.82	A	306.78	A	306.80	A
USGS	08064550	2011-11-06	787900	A	786600	A	786900	A	306.80	A	306.76	A	306.77	A
USGS	08064550	2011-11-07	787300	A	785600	A	786300	A	306.78	A	306.73	A	306.75	A
USGS	08064550	2011-11-08	788600	A	785600	A	786200	A	306.82	A	306.73	A	306.75	A
USGS	08064550	2011-11-09	786300	A	783600	A	784800	A	306.75	A	306.67	A	306.71	A
USGS	08064550	2011-11-10	784300	A	783300	A	783800	A	306.69	A	306.66	A	306.68	A
USGS	08064550	2011-11-11	784000	A	782300	A	783300	A	306.68	A	306.63	A	306.66	A
USGS	08064550	2011-11-12	784300	A	781300	A	782200	A	306.69	A	306.60	A	306.63	A
USGS	08064550	2011-11-13	783000	A	780600	A	781500	A	306.65	A	306.58	A	306.61	A
USGS	08064550	2011-11-14	781600	A	780000	A	780700	A	306.61	A	306.56	A	306.58	A
USGS	08064550	2011-11-15	782300	A	778600	A	780300	A	306.63	A	306.52	A	306.57	A
USGS	08064550	2011-11-16	782000	A	778600	A	780600	A	306.62	A	306.52	A	306.58	A
USGS	08064550	2011-11-17	780000	A	778600	A	779200	A	306.56	A	306.52	A	306.54	A
USGS	08064550	2011-11-18	779300	A	777600	A	778500	A	306.54	A	306.49	A	306.51	A
USGS	08064550	2011-11-19	778300	A	776600	A	777500	A	306.51	A	306.46	A	306.49	A
USGS	08064550	2011-11-20	777300	A	775000	A	776800	A	306.48	A	306.41	A	306.46	A
USGS	08064550	2011-11-21	777300	A	774600	A	776000	A	306.48	A	306.40	A	306.44	A
USGS	08064550	2011-11-22	781300	A	774000	A	780000	A	306.60	A	306.38	A	306.56	A
USGS	08064550	2011-11-23	780300	A	779300	A	779800	A	306.57	A	306.54	A	306.56	A
USGS	08064550	2011-11-24	779600	A	778300	A	779000	A	306.55	A	306.51	A	306.53	A
USGS	08064550	2011-11-25	779000	A	777600	A	778300	A	306.53	A	306.49	A	306.51	A
USGS	08064550	2011-11-26	780600	A	777000	A	778700	A	306.58	A	306.47	A	306.52	A
USGS	08064550	2011-11-27	778600	A	776000	A	777200	A	306.52	A	306.44	A	306.48	A
USGS	08064550	2011-11-28	777000	A	775600	A	776100	A	306.47	A	306.43	A	306.44	A
USGS	08064550	2011-11-29	775600	A	774000	A	774900	A	306.43	A	306.38	A	306.41	A
USGS	08064550	2011-11-30	774300	A	773600	A	773900	A	306.39	A	306.37	A	306.38	A
USGS	08064550	2011-12-01	774000	A	772300	A	772900	A	306.38	A	306.33	A	306.35	A
USGS	08064550	2011-12-02	773000	A	771300	A	772000	A	306.35	A	306.30	A	306.32	A
USGS	08064550	2011-12-03	772300	A	770000	A	771400	A	306.33	A	306.26	A	306.30	A
USGS	08064550	2011-12-04	776300	A	770000	A	773400	A	306.45	A	306.26	A	306.36	A
USGS	08064550	2011-12-05	783000	A	775600	A	780400	A	306.65	A	306.43	A	306.57	A
USGS	08064550	2011-12-06	785600	A	783000	A	784100	A	306.73	A	306.65	A	306.68	A
USGS	08064550	2011-12-07	785600	A	784300	A	785000	A	306.73	A	306.69	A	306.71	A
USGS	08064550	2011-12-08	785000	A	784300	A	784800	A	306.71	A	306.69	A	306.70	A
USGS	08064550	2011-12-09	784600	A	783300	A	783900	A	306.70	A	306.66	A	306.68	A
USGS	08064550	2011-12-10	783600	A	783000	A	783300	A	306.67	A	306.65	A	306.66	A
USGS	08064550	2011-12-11	783000	A	782000	A	782500	A	306.65	A	306.62	A	306.64	A
USGS	08064550	2011-12-12	782300	A	781000	A	781600	A	306.63	A	306.59	A	306.61	A
USGS	08064550	2011-12-13	781600	A	780600	A	781000	A	306.61	A	306.58	A	306.59	A
USGS	08064550	2011-12-14	781600	A	780300	A	780900	A	306.61	A	306.57	A	306.59	A
USGS	08064550	2011-12-15	787900	A	780300	A	783200	A	306.80	A	306.57	A	306.66	A
USGS	08064550	2011-12-16	795000	A	786900	A	791400	A	307.01	A	306.77	A	306.90	A
USGS	08064550	2011-12-17	798100	A	795000	A	796600	A	307.09	A	307.01	A	307.05	A
USGS	08064550	2011-12-18	800400	A	798100	A	799200	A	307.15	A	307.09	A	307.12	A
USGS	08064550	2011-12-19	805800	A	800400	A	802300	A	307.29	A	307.15	A	307.20	A
USGS	08064550	2011-12-20	807000	A	805400	A	806100	A	307.32	A	307.28	A	307.30	A
USGS	08064550	2011-12-21	808500	A	806600	A	807700	A	307.36	A	307.31	A	307.34	A
USGS	08064550	2011-12-22	810800	A	807700	A	809600	A	307.42	A	307.34	A	307.39	A
USGS	08064550	2011-12-23	810000	A	808500	A	809100	A	307.40	A	307.36	A	307.37	A
USGS	08064550	2011-12-24	810400	A	807700	A	808900	A	307.41	A	307.34	A	307.37	A
USGS	08064550	2011-12-25	811600	A	809700	A	810700	A	307.44	A	307.39	A	307.42	A
USGS	08064550	2011-12-26	812800	A	810800	A	812100	A	307.47	A	307.42	A	307.45	A
USGS	08064550	2011-12-27	813500	A	812000	A	812500	A	307.49	A	307.45	A	307.46	A
USGS	08064550	2011-12-28	812800	A	811600	A	812400	A	307.47	A	307.44	A	307.46	A
USGS	08064550	2011-12-29	813100	A	810400	A	812100	A	307.48	A	307.41	A	307.45	A
USGS	08064550	2011-12-30	813100	A	810800	A	811600	A	307.48	A	307.42	A	307.44	A
USGS	08064550	2011-12-31	812800	A	810000	A	811000	A	307.47	A	307.40	A	307.42	A
USGS	08064550	2012-01-01	811200	A	808900	A	809800	A	307.43	A	307.37	A	307.39	A
USGS	08064550	2012-01-02	809700	A	808100	A	808700	A	307.39	A	307.35	A	307.37	A
USGS	08064550	2012-01-03	808500	A	807700	A	808100	A	307.36	A	307.34	A	307.35	A
USGS	08064550	2012-01-04	808100	A	806600	A	806800	A	307.35	A	307.31	A	307.32	A
USGS	08064550	2012-01-05	806600	A	805800	A	806300	A	307.31	A	307.29	A	307.30	A
USGS	08064550	2012-01-06	807000	A	805400	A	805700	A	307.32	A	307.28	A	307.29	A
USGS	08064550	2012-01-07	806200	A	804300	A	805000	A	307.30	A	307.25	A	307.27	A
USGS	08064550	2012-01-08	804300	A	803100	A	803600	A	307.25	A	307.22	A	307.23	A
USGS	08064550	2012-01-09	812000	A	801200	A	806000	A	307.45	A	307.17	A	307.29	A
USGS	08064550	2012-01-10	820100	A	810400	A	816200	A	307.66	A	307.41	A	307.56	A
USGS	08064550	2012-01-11	825100	A	819700	A	822700	A	307.79	A	307.65	A	307.73	A
USGS	08064550	2012-01-12	827000	A	822400	A	825300	A	307.84	A	307.72	A	307.79	A
USGS	08064550	2012-01-13	827400	A	826300	A	826800	A	307.85	A	307.82	A	307.83	A
USGS	08064550	2012-01-14	827800	A	825900	A	826600	A	307.86	A	307.81	A	307.83	A
USGS	08064550	2012-01-15	827000	A	825500	A	826200	A	307.84	A	307.80	A	307.82	A
USGS	08064550	2012-01-16	827400	A	825500	A	826600	A	307.85	A	307.80	A	307.83	A
USGS	08064550	2012-01-17	826700	A	823200	A	824800	A	307.83	A	307.74	A	307.78	A
USGS	08064550	2012-01-18	824300	A	823600	A	823900	A	307.77	A	307.75	A	307.76	A
USGS	08064550	2012-01-19	825100	A	822800	A	823600	A	307.79	A	307.73	A	307.75	A
USGS	08064550	2012-01-20	824000	A	822400	A	823300	A	307.76	A	307.72	A	307.74	A
USGS	08064550	2012-01-21	823200	A	820900	A	821900	A	307.74	A	307.68	A	307.71	A
USGS	08064550	2012-01-22	825100	A	820100	A	822000	A	307.79	A	307.66	A	307.71	A
USGS	08064550	2012-01-23	821300	A	820100	A	820400	A	307.69	A	307.66	A	307.67	A
USGS	08064550	2012-01-24	822000	A	818500	A	820000	A	307.71	A	307.62	A	307.66	A
USGS	08064550	2012-01-25	847900	A	819300	A	833200	A	308.38	A	307.64	A	308.00	A
USGS	08064550	2012-01-26	876100	A	847900	A	859500	A	309.11	A	308.38	A	308.68	A
USGS	08064550	2012-01-27	906600	A	876100	A	892500	A	309.90	A	309.11	A	309.53	A
USGS	08064550	2012-01-28	920900	A	905500	A	914100	A	310.27	A	309.87	A	310.09	A
USGS	08064550	2012-01-29	928700	A	920900	A	925100	A	310.47	A	310.27	A	310.38	A
USGS	08064550	2012-01-30	931700	A	928700	A	930100	A	310.55	A	310.47	A	310.51	A
USGS	08064550	2012-01-31	933700	A	931400	A	932600	A	310.60	A	310.54	A	310.57	A
USGS	08064550	2012-02-01	934500	A	932900	A	933800	A	310.62	A	310.58	A	310.60	A
USGS	08064550	2012-02-02	936800	A	934100	A	934700	A	310.68	A	310.61	A	310.63	A
USGS	08064550	2012-02-03	937500	A	935200	A	936400	A	310.70	A	310.64	A	310.67	A
USGS	08064550	2012-02-04	938700	A	936000	A	937400	A	310.73	A	310.66	A	310.70	A
USGS	08064550	2012-02-05	937500	A	936400	A	937100	A	310.70	A	310.67	A	310.69	A
USGS	08064550	2012-02-06	937900	A	936800	A	937400	A	310.71	A	310.68	A	310.69	A
USGS	08064550	2012-02-07	937900	A	936800	A	937400	A	310.71	A	310.68	A	310.70	A
USGS	08064550	2012-02-08	937500	A	936400	A	937200	A	310.70	A	310.67	A	310.69	A
USGS	08064550	2012-02-09	937900	A	936800	A	937200	A	310.71	A	310.68	A	310.69	A
USGS	08064550	2012-02-10	938700	A	935600	A	937300	A	310.73	A	310.65	A	310.69	A
USGS	08064550	2012-02-11	937500	A	934500	A	935800	A	310.70	A	310.62	A	310.65	A
USGS	08064550	2012-02-12	935600	A	934800	A	935200	A	310.65	A	310.63	A	310.64	A
USGS	08064550	2012-02-13	937200	A	934100	A	935700	A	310.69	A	310.61	A	310.65	A
USGS	08064550	2012-02-14	936800	A	935200	A	935800	A	310.68	A	310.64	A	310.65	A
USGS	08064550	2012-02-15					935700	A					310.65	A
USGS	08064550	2012-02-16					935100	A					310.64	A
USGS	08064550	2012-02-17	936000	A	934100	A	935300	A	310.66	A	310.61	A	310.64	A
USGS	08064550	2012-02-18	947200	A	934800	A	941100	A	310.95	A	310.63	A	310.79	A
USGS	08064550	2012-02-19	963400	A	946800	A	954700	A	311.37	A	310.94	A	311.14	A
USGS	08064550	2012-02-20	979300	A	963400	A	971700	A	311.78	A	311.37	A	311.58	A
USGS	08064550	2012-02-21	986200	A	978500	A	982800	A	311.96	A	311.76	A	311.87	A
USGS	08064550	2012-02-22	990700	A	986200	A	988800	A	312.07	A	311.96	A	312.03	A
USGS	08064550	2012-02-23	995700	A	990300	A	992500	A	312.19	A	312.06	A	312.11	A
USGS	08064550	2012-02-24	994900	A	990300	A	993100	A	312.17	A	312.06	A	312.13	A
USGS	08064550	2012-02-25	996900	A	994400	A	995700	A	312.22	A	312.16	A	312.19	A
USGS	08064550	2012-02-26	998200	A	996100	A	997100	A	312.25	A	312.20	A	312.22	A
USGS	08064550	2012-02-27	999000	A	997400	A	997900	A	312.27	A	312.23	A	312.24	A
USGS	08064550	2012-02-28	1002000	A	998600	A	1000000	A	312.35	A	312.26	A	312.30	A
USGS	08064550	2012-02-29	1002000	A	1000000	A	1001000	A	312.35	A	312.30	A	312.33	A
USGS	08064550	2012-03-01	1004000	A	1002000	A	1002000	A	312.38	A	312.33	A	312.35	A
USGS	08064550	2012-03-02	1004000	A	1002000	A	1003000	A	312.39	A	312.35	A	312.37	A
USGS	08064550	2012-03-03	1004000	A	1002000	A	1003000	A	312.38	A	312.34	A	312.36	A
USGS	08064550	2012-03-04	1004000	A	1003000	A	1003000	A	312.39	A	312.36	A	312.37	A
USGS	08064550	2012-03-05	1004000	A	1003000	A	1003000	A	312.39	A	312.36	A	312.37	A
USGS	08064550	2012-03-06	1007000	A	1003000	A	1004000	A	312.46	A	312.37	A	312.39	A
USGS	08064550	2012-03-07	1005000	A	1003000	A	1004000	A	312.42	A	312.37	A	312.39	A
USGS	08064550	2012-03-08	1008000	A	1003000	A	1005000	A	312.49	A	312.37	A	312.42	A
USGS	08064550	2012-03-09	1013000	A	1006000	A	1009000	A	312.60	A	312.43	A	312.51	A
USGS	08064550	2012-03-10	1018000	A	1010000	A	1013000	A	312.73	A	312.54	A	312.61	A
USGS	08064550	2012-03-11	1027000	A	1018000	A	1024000	A	312.95	A	312.73	A	312.86	A
USGS	08064550	2012-03-12	1032000	A	1027000	A	1030000	A	313.07	A	312.95	A	313.02	A
USGS	08064550	2012-03-13	1038000	A	1032000	A	1034000	A	313.20	A	313.07	A	313.11	A
USGS	08064550	2012-03-14	1042000	A	1038000	A	1040000	A	313.29	A	313.20	A	313.25	A
USGS	08064550	2012-03-15	1044000	A	1042000	A	1043000	A	313.34	A	313.29	A	313.31	A
USGS	08064550	2012-03-16	1045000	A	1044000	A	1044000	A	313.37	A	313.34	A	313.36	A
USGS	08064550	2012-03-17	1049000	A	1041000	A	1046000	A	313.46	A	313.28	A	313.39	A
USGS	08064550	2012-03-18	1049000	A	1044000	A	1046000	A	313.46	A	313.36	A	313.41	A
USGS	08064550	2012-03-19	1051000	A	1046000	A	1048000	A	313.51	A	313.39	A	313.44	A
USGS	08064550	2012-03-20	1127000	A	1049000	A	1095000	A	315.33	A	313.46	A	314.57	A
USGS	08064550	2012-03-21	1175000	A	1127000	A	1154000	A	316.39	A	315.32	A	315.93	A
USGS	08064550	2012-03-22	1186000	A	1175000	A	1181000	A	316.64	A	316.39	A	316.53	A
USGS	08064550	2012-03-23	1179000	A	1161000	A	1171000	A	316.48	A	316.09	A	316.31	A
USGS	08064550	2012-03-24	1161000	A	1144000	A	1151000	A	316.09	A	315.69	A	315.86	A
USGS	08064550	2012-03-25	1144000	A	1139000	A	1141000	A	315.69	A	315.58	A	315.63	A
USGS	08064550	2012-03-26	1139000	A	1135000	A	1137000	A	315.58	A	315.51	A	315.54	A
USGS	08064550	2012-03-27	1135000	A	1132000	A	1134000	A	315.51	A	315.43	A	315.47	A
USGS	08064550	2012-03-28	1132000	A	1130000	A	1131000	A	315.44	A	315.39	A	315.40	A
USGS	08064550	2012-03-29	1132000	A	1130000	A	1131000	A	315.44	A	315.38	A	315.41	A
USGS	08064550	2012-03-30	1132000	A	1130000	A	1131000	A	315.44	A	315.39	A	315.42	A
USGS	08064550	2012-03-31	1131000	A	1129000	A	1130000	A	315.40	A	315.37	A	315.38	A
USGS	08064550	2012-04-01	1130000	A	1127000	A	1129000	A	315.39	A	315.33	A	315.37	A
USGS	08064550	2012-04-02	1128000	A	1124000	A	1127000	A	315.35	A	315.26	A	315.31	A
USGS	08064550	2012-04-03	1129000	A	1123000	A	1125000	A	315.36	A	315.23	A	315.27	A
USGS	08064550	2012-04-04	1126000	A	1122000	A	1123000	A	315.30	A	315.21	A	315.24	A
USGS	08064550	2012-04-05	1122000	A	1119000	A	1120000	A	315.21	A	315.13	A	315.17	A
USGS	08064550	2012-04-06	1119000	A	1116000	A	1117000	A	315.13	A	315.08	A	315.11	A
USGS	08064550	2012-04-07	1117000	A	1115000	A	1116000	A	315.09	A	315.04	A	315.06	A
USGS	08064550	2012-04-08	1119000	A	1110000	A	1114000	A	315.13	A	314.94	A	315.04	A
USGS	08064550	2012-04-09	1116000	A	1114000	A	1115000	A	315.07	A	315.03	A	315.04	A
USGS	08064550	2012-04-10	1115000	A	1114000	A	1114000	A	315.05	A	315.03	A	315.04	A
USGS	08064550	2012-04-11	1114000	A	1112000	A	1113000	A	315.03	A	314.99	A	315.01	A
USGS	08064550	2012-04-12	1115000	A	1113000	A	1114000	A	315.06	A	315.00	A	315.03	A
USGS	08064550	2012-04-13	1117000	A	1115000	A	1116000	A	315.10	A	315.05	A	315.07	A
USGS	08064550	2012-04-14	1118000	A	1114000	A	1116000	A	315.12	A	315.02	A	315.06	A
USGS	08064550	2012-04-15	1118000	A	1111000	A	1115000	A	315.11	A	314.96	A	315.04	A
USGS	08064550	2012-04-16	1114000	A	1111000	A	1113000	A	315.03	A	314.95	A	315.00	A
USGS	08064550	2012-04-17	1113000	A	1112000	A	1112000	A	315.01	A	314.97	A	314.98	A
USGS	08064550	2012-04-18	1112000	A	1111000	A	1112000	A	314.99	A	314.96	A	314.98	A
USGS	08064550	2012-04-19	1114000	A	1112000	A	1112000	A	315.02	A	314.98	A	314.99	A
USGS	08064550	2012-04-20	1114000	A	1111000	A	1112000	A	315.02	A	314.95	A	314.99	A
USGS	08064550	2012-04-21	1113000	A	1112000	A	1112000	A	315.01	A	314.98	A	314.99	A
USGS	08064550	2012-04-22	1112000	A	1110000	A	1111000	A	314.99	A	314.93	A	314.97	A
USGS	08064550	2012-04-23	1111000	A	1110000	A	1111000	A	314.96	A	314.93	A	314.95	A
USGS	08064550	2012-04-24	1112000	A	1110000	A	1111000	A	314.98	A	314.94	A	314.96	A
USGS	08064550	2012-04-25	1113000	A	1110000	A	1112000	A	315.00	A	314.94	A	314.97	A
USGS	08064550	2012-04-26	1112000	A	1110000	A	1111000	A	314.98	A	314.93	A	314.95	A
USGS	08064550	2012-04-27	1112000	A	1110000	A	1111000	A	314.98	A	314.93	A	314.95	A
USGS	08064550	2012-04-28	1111000	A	1109000	A	1110000	A	314.96	A	314.91	A	314.93	A
USGS	08064550	2012-04-29	1110000	A	1108000	A	1108000	A	314.93	A	314.88	A	314.90	A
USGS	08064550	2012-04-30	1109000	A	1107000	A	1108000	A	314.92	A	314.87	A	314.89	A
USGS	08064550	2012-05-01	1109000	A	1107000	A	1108000	A	314.90	A	314.86	A	314.88	A
USGS	08064550	2012-05-02	1107000	A	1107000	A	1107000	A	314.87	A	314.86	A	314.86	A
USGS	08064550	2012-05-03	1107000	A	1107000	A	1107000	A	314.86	A	314.85	A	314.85	A
USGS	08064550	2012-05-04	1110000	A	1103000	A	1106000	A	314.94	A	314.76	A	314.84	A
USGS	08064550	2012-05-05	1113000	A	1103000	A	1106000	A	315.00	A	314.77	A	314.84	A
USGS	08064550	2012-05-06	1107000	A	1105000	A	1106000	A	314.86	A	314.81	A	314.83	A
USGS	08064550	2012-05-07	1109000	A	1102000	A	1105000	A	314.90	A	314.74	A	314.81	A
USGS	08064550	2012-05-08	1107000	A	1103000	A	1105000	A	314.87	A	314.77	A	314.82	A
USGS	08064550	2012-05-09	1106000	A	1105000	A	1105000	A	314.83	A	314.82	A	314.82	A
USGS	08064550	2012-05-10	1105000	A	1104000	A	1105000	A	314.82	A	314.80	A	314.81	A
USGS	08064550	2012-05-11	1113000	A	1103000	A	1106000	A	315.01	A	314.77	A	314.85	A
USGS	08064550	2012-05-12	1111000	A	1108000	A	1110000	A	314.95	A	314.88	A	314.93	A
USGS	08064550	2012-05-13	1110000	A	1110000	A	1110000	A	314.94	A	314.93	A	314.93	A
USGS	08064550	2012-05-14	1110000	A	1109000	A	1110000	A	314.93	A	314.90	A	314.92	A
USGS	08064550	2012-05-15	1110000	A	1109000	A	1109000	A	314.93	A	314.91	A	314.92	A
USGS	08064550	2012-05-16	1109000	A	1108000	A	1109000	A	314.91	A	314.89	A	314.90	A
USGS	08064550	2012-05-17	1108000	A	1107000	A	1108000	A	314.89	A	314.86	A	314.88	A
USGS	08064550	2012-05-18	1108000	A	1107000	A	1107000	A	314.88	A	314.85	A	314.86	A
USGS	08064550	2012-05-19	1108000	A	1105000	A	1106000	A	314.88	A	314.82	A	314.84	A
USGS	08064550	2012-05-20	1106000	A	1104000	A	1105000	A	314.83	A	314.80	A	314.81	A
USGS	08064550	2012-05-21	1104000	A	1103000	A	1104000	A	314.80	A	314.77	A	314.79	A
USGS	08064550	2012-05-22	1103000	A	1103000	A	1103000	A	314.77	A	314.76	A	314.76	A
USGS	08064550	2012-05-23	1103000	A	1102000	A	1103000	A	314.77	A	314.75	A	314.76	A
USGS	08064550	2012-05-24	1103000	A	1100000	A	1102000	A	314.77	A	314.70	A	314.74	A
USGS	08064550	2012-05-25	1101000	A	1099000	A	1100000	A	314.71	A	314.68	A	314.69	A
USGS	08064550	2012-05-26	1099000	A	1099000	A	1099000	A	314.68	A	314.66	A	314.67	A
USGS	08064550	2012-05-27	1099000	A	1097000	A	1098000	A	314.66	A	314.63	A	314.64	A
USGS	08064550	2012-05-28	1097000	A	1097000	A	1097000	A	314.63	A	314.61	A	314.61	A
USGS	08064550	2012-05-29	1097000	A	1094000	A	1095000	A	314.62	A	314.54	A	314.58	A
USGS	08064550	2012-05-30	1095000	A	1092000	A	1094000	A	314.57	A	314.50	A	314.54	A
